75783,131,9645.00
75794,49,4485.00
76159,63,980.00
76176,11,690.00
76414,6,270.00
76845,3,225.00
76956,3,90.00
77156,10,750.00
77632,2,60.00
77950,3,225.00
78006,6,360.00
78271,1,75.00
78554,38,2805.00
78561,26,1140.00
78793,3,120.00
79007,4,360.00
79025,34,1095.00
79161,2,150.00
79202,3,240.00
79204,6,360.00
79242,2,60.00
79883,16,1545.00
79891,7,630.00
80382,3,270.00
80482,1,90.00
80561,14,1540.00
81570,4,165.00
81572,2,150.00
81661,2,180.00
81888,29,2175.00
81923,4,260.00
81964,15,990.00
82331,1,75.00
82365,5,450.00
82417,2,90.00
84247,1,75.00
86871,2,150.00
87228,6,315.00
87409,4,300.00
87470,5,375.00
87532,20,1800.00
87666,14,480.00
87794,8,840.00
87973,5,465.00
88043,2,120.00
88519,112,9900.00
88601,2,30.00
88625,14,1005.00
88841,4,120.00
89047,2,180.00
89736,2,120.00
89857,1,30.00
89873,17,985.00
89969,3,45.00
90041,1,75.00
90047,1,75.00
90104,5,420.00
90106,10,450.00
90158,5,300.00
90160,2,120.00
90188,10,825.00
90294,5,90.00
90460,4,360.00
90472,18,1500.00
90479,10,750.00
90511,2,150.00
90577,9,675.00
90609,1,75.00
90628,4,300.00
90790,4,360.00
90796,52,3900.00
90798,5,300.00
90834,4,300.00
91000,1,90.00
91108,12,900.00
91157,4,240.00
91159,2,90.00
91163,3,165.00
91216,4,120.00
91256,4,255.00
91258,3,270.00
91260,2,60.00
91330,4,405.00
91387,9,405.00
91450,4,300.00
91740,2,180.00
91801,3,180.00
91805,7,225.00
91835,4,360.00
91881,4,360.00
91984,17,1425.00
92235,6,360.00
92386,4,360.00
92603,2,150.00
92683,6,450.00
2000145,12,1080.00
2000323,30,2295.00
2000361,6,540.00
2000383,61,4635.00
2000393,4,360.00
2000458,6,540.00
2000576,6,450.00
2000590,14,1050.00
2000602,10,855.00
2000835,1,90.00
2000891,2,90.00
2000904,4,60.00
2000910,17,1035.00
2000988,10,990.00
2001017,4,360.00
2001024,14,875.00
2001052,6,450.00
2001110,6,450.00
2001121,57,5265.00
2001145,197,14775.00
2001159,2,90.00
2001278,2,30.00
2001360,10,750.00
2001375,15,1035.00
2001429,3,60.00
2001532,14,675.00
2001579,6,210.00
2001589,12,755.00
2001645,8,240.00
2001660,9,675.00
2001675,4,180.00
2001893,1,75.00
2001919,8,600.00
2001942,32,1920.00
2002137,4,300.00
2002286,21,1575.00
2002310,8,615.00
2002438,4,300.00
2002475,2,75.00
2002476,52,3810.00
2002500,10,750.00
2002504,6,90.00
2002570,4,240.00
3007043,1,90.00
3007076,26,975.00
3007113,2,90.00
3007114,6,540.00
3007115,10,915.00
3007129,4,180.00
3007147,7,420.00
3007148,2,150.00
3007179,2,210.00
3007206,8,735.00
3007211,6,570.00
3007239,15,1125.00
3007245,2,150.00
3007246,10,810.00
3007258,6,630.00
3007261,8,360.00
3007283,6,255.00
3007289,9,810.00
3007299,8,840.00
3007320,38,2235.00
3007324,8,630.00
3007468,2,150.00
3007470,4,300.00
3007606,60,3615.00
3007717,2,105.00
3007728,6,630.00
3007886,8,675.00
3008334,1,75.00
3008918,4,60.00
3008928,10,705.00
3009120,2,75.00
3009600,10,300.00
3011505,32,640.00
3012183,34,1920.00
3012218,14,840.00
3012238,4,420.00
3012644,1,45.00
3013976,15,755.00
3014180,7,315.00
3015525,6,180.00
3015815,18,810.00
3015817,14,630.00
3016250,7,525.00
3017487,29,1695.00
3017540,39,585.00
3017549,83,4530.00
3017607,18,1350.00
3017805,12,1125.00
3017875,29,1640.00
3017972,41,2460.00
3018040,65,2925.00
3018065,68,3240.00
3018073,16,240.00
3018084,30,1710.00
3018171,9,945.00
3018196,24,1620.00
3018248,19,1140.00
3018265,20,1110.00
3018452,1,75.00
3018939,12,765.00
3019189,37,3240.00
3020181,22,2310.00
3020183,4,210.00
3021109,12,1110.00
3021331,8,300.00
3022603,52,2340.00
3023235,6,325.00
3023276,55,4125.00
3023390,59,5265.00
3023664,59,4890.00
3024032,33,2970.00
3024375,30,2250.00
3025484,6,325.00
3025540,37,1110.00
3025698,17,255.00
3027180,3,225.00
3028793,4,240.00
3028871,4,195.00
3029764,19,1665.00
3030148,1,60.00
3030251,24,720.00
3030252,27,945.00
3030372,75,7290.00
3030576,6,180.00
3030733,28,2055.00
3030761,16,960.00
3030840,58,2805.00
3030866,16,1200.00
3030886,24,1080.00
3030950,51,4590.00
3031005,10,600.00
3031027,20,1200.00
3031049,4,300.00
3031125,54,1620.00
3031333,34,990.00
3031409,3,135.00
3031417,2,180.00
3031439,26,2340.00
3031492,12,900.00
3031609,5,300.00
3031829,31,2415.00
3032002,4,255.00
3032003,4,255.00
3032515,22,330.00
3032577,13,195.00
3032606,31,930.00
3033004,9,135.00
3033170,10,200.00
3033586,52,2040.00
3033587,12,855.00
3033599,8,480.00
3033804,13,975.00
3034136,23,345.00
3034197,20,1500.00
3034202,16,1440.00
3034277,16,1155.00
3034431,10,660.00
3034754,2,60.00
3034996,10,690.00
3035400,28,1635.00
3035410,17,585.00
3035840,16,240.00
3035841,2,180.00
3035930,7,450.00
3036183,35,1935.00
3036344,2,150.00
3036493,37,2640.00
3036616,22,930.00
3036617,4,420.00
3036704,24,2115.00
3036809,27,2295.00
3036834,5,75.00
3036926,8,360.00
3037077,8,375.00
3037090,15,1080.00
3037120,9,450.00
5000058,1,30.00
5000064,32,480.00
5000067,28,1680.00
5000120,1,75.00
5000141,84,4560.00
5000155,2,60.00
5000178,13,945.00
5000206,4,240.00
5000209,4,360.00
5000226,4,120.00
5000324,28,2055.00
5000378,1,60.00
5000396,1,75.00
5000400,1,105.00
5000440,9,675.00
5000442,4,300.00
5000443,2,60.00
5000444,32,1920.00
5000528,7,420.00
5000634,11,390.00
5000652,27,1590.00
5000713,1,75.00
5000763,7,420.00
5000770,2,150.00
5000838,22,1320.00
5000910,64,4575.00
5000920,9,135.00
5000944,3,45.00
5000982,5,300.00
5000998,17,855.00
5001058,1,105.00
5001062,1,60.00
5001078,6,450.00
5001102,3,315.00
5001236,2,90.00
5001421,2,90.00
5001455,62,2830.00
5001456,11,930.00
5001458,10,600.00
5001512,5,330.00
5001522,2,180.00
5001530,2,180.00
5001695,14,930.00
5001794,66,3870.00
5001803,1,90.00
5001806,2,120.00
5001811,5,450.00
5001815,1,90.00
5001828,6,180.00
5001829,6,360.00
5002008,9,580.00
5002056,1,45.00
5002240,6,360.00
5002387,2,30.00
5002402,5,225.00
5002427,6,330.00
5002441,25,1455.00
5002516,10,600.00
5002533,4,195.00
5002736,6,450.00
5002745,7,105.00
5002747,10,750.00
5002782,14,1380.00
5002794,1,75.00
5002800,3,55.00
5002896,50,3750.00
5002911,3,225.00
5002931,1,60.00
5002954,4,300.00
5002959,13,900.00
5003038,1,30.00
5003088,6,450.00
5003106,2,30.00
5003107,28,1615.00
5003122,20,1080.00
5003166,53,3000.00
5003269,1,60.00
5003285,4,360.00
5003316,38,2760.00
5003495,13,420.00
5003590,16,1440.00
5003623,6,450.00
5003632,1,15.00
5003635,96,6525.00
5003665,10,600.00
5003666,40,1620.00
5003685,2,180.00
5003715,8,480.00
5003755,5,450.00
5003817,13,975.00
5003912,7,525.00
5003959,28,840.00
5004026,18,1080.00
5004043,12,360.00
5004047,11,660.00
5004052,1,75.00
5004061,46,4500.00
5004073,2,120.00
5004090,8,120.00
5004160,8,360.00
5004172,5,510.00
5004185,12,180.00
5004272,5,225.00
5004423,19,285.00
5004466,8,600.00
5004501,40,3510.00
5004554,8,360.00
5004559,20,400.00
5004623,1,105.00
5004627,28,1260.00
5004630,78,2340.00
5004632,26,1050.00
5004666,16,1660.00
5004674,17,1020.00
5004696,6,375.00
5004831,1,90.00
5004845,2,75.00
5004992,28,1680.00
5005002,7,735.00
5005011,8,120.00
5005080,4,180.00
5005087,48,3330.00
5005094,40,2070.00
5005123,2,120.00
5005124,108,6480.00
5005138,6,360.00
5005159,36,540.00
5005226,6,570.00
5005276,44,2460.00
5005316,28,2475.00
5005320,4,300.00
5005385,3,45.00
5005484,23,345.00
5005652,50,2910.00
5005653,10,795.00
5005654,11,945.00
5005655,25,2250.00
5005754,4,300.00
5005810,28,2055.00
5005812,6,450.00
5005853,81,3465.00
5005863,2,180.00
5005865,2,120.00
5005867,7,440.00
5005868,2,120.00
5006003,12,745.00
5006015,48,1830.00
5006054,26,1560.00
5006056,46,1455.00
5006058,51,3255.00
5006081,17,1350.00
5006105,12,720.00
5006128,19,600.00
5006147,2,120.00
5006201,20,1500.00
5006266,4,300.00
5006295,3,180.00
5006371,36,2155.00
5006437,4,75.00
5006615,22,1500.00
5006780,20,1500.00
5006816,4,360.00
5006818,4,270.00
5006881,7,525.00
5006884,4,255.00
5006914,55,2805.00
5007050,10,300.00
5007080,3,45.00
5007185,174,12915.00
5007529,54,3195.00
5007578,28,2100.00
5007581,44,3255.00
5007596,28,1980.00
5007748,90,8055.00
5007755,11,780.00
5007845,26,2340.00
5007856,22,660.00
5007857,6,180.00
5007884,2,30.00
5007913,1,15.00
5007963,16,1440.00
5007979,13,585.00
5007990,2,180.00
5008013,24,2160.00
5008091,140,10215.00
5008149,37,555.00
5008178,45,2715.00
5008190,30,450.00
5008285,34,3190.00
5008326,3,135.00
5008329,9,270.00
5008389,8,675.00
5008804,20,1960.00
5008869,36,2745.00
5008874,6,360.00
5009002,1,75.00
5009003,12,855.00
5009060,5,225.00
5009263,15,1035.00
5009286,2,180.00
5009347,10,900.00
5009369,2,180.00
5009637,4,300.00
5009676,16,1200.00
5009684,2,180.00
5009770,3,180.00
5009810,12,720.00
5009936,146,8760.00
5009962,15,1035.00
5009972,3,270.00
5010026,7,420.00
5010027,2,150.00
5010049,3,50.00
5010164,4,240.00
5010177,4,240.00
5010307,8,360.00
5010315,9,675.00
5010322,42,630.00
5010370,33,1035.00
5010418,2,120.00
5010441,3,195.00
5010607,52,4680.00
5010661,12,900.00
5010814,2,30.00
5010828,2,150.00
5010858,1,30.00
5010863,3,225.00
5011134,2,180.00
5011136,3,135.00
5011145,18,1080.00
5011331,102,3060.00
5011453,2,180.00
5011469,2,120.00
5011826,2,90.00
5011852,24,1395.00
5011902,15,820.00
5011943,6,300.00
5011962,1,15.00
5012006,1,15.00
5012055,6,450.00
5012080,46,1590.00
5012090,12,810.00
5012097,21,1800.00
5012101,10,175.00
5012103,24,2160.00
5012107,115,3450.00
5012189,16,600.00
5012204,20,400.00
5012261,20,1960.00
5012286,6,360.00
5012326,8,120.00
5012413,14,1425.00
5012429,1,15.00
5012451,13,245.00
5012467,20,600.00
5012484,3,225.00
5012657,20,600.00
5012719,2,120.00
5012875,5,300.00
5012911,1,60.00
5012919,120,2655.00
5012962,7,420.00
5012964,90,6750.00
5012989,24,1200.00
5012990,35,2655.00
5013016,2,90.00
5013021,46,1395.00
5013022,12,720.00
5013023,16,960.00
5013049,28,885.00
5013054,21,315.00
5013056,10,300.00
5013059,22,1605.00
5013114,4,300.00
5013117,14,1050.00
5013142,13,765.00
5013221,20,350.00
5013226,60,1800.00
5013289,3,225.00
5013433,11,495.00
5013447,24,360.00
5013547,29,900.00
5013553,42,2970.00
5013661,24,1350.00
5013674,19,900.00
5013675,2,90.00
5013701,11,525.00
5013768,14,840.00
5013770,33,1775.00
5013783,28,420.00
5013821,18,540.00
5013828,23,1245.00
5013916,1,45.00
5013924,16,990.00
5013925,10,615.00
5014105,6,360.00
5014107,51,3240.00
5014211,32,1560.00
5014268,31,1395.00
5014270,41,1230.00
5014273,22,700.00
5014274,3,100.00
5014333,3,135.00
5014466,9,840.00
5014475,2,90.00
5014482,1,75.00
5014554,33,990.00
5014601,29,2385.00
5014625,88,6510.00
5014666,2,105.00
5014674,1,90.00
5014699,8,600.00
5014705,39,585.00
5014735,14,630.00
5014751,6,180.00
5014779,4,240.00
5014795,26,1560.00
5014870,24,1140.00
5015125,2,210.00
5015229,4,60.00
5015263,20,300.00
5015325,1,95.00
5015334,5,285.00
5015379,15,225.00
5015433,24,360.00
5015494,21,1755.00
5015789,4,60.00
5015793,16,480.00
5015795,27,2135.00
5015808,20,1155.00
5015860,51,3825.00
5015861,10,900.00
5015883,3,45.00
5015984,42,1260.00
5016121,1,45.00
5016185,2,90.00
5016190,1,60.00
5016201,36,2770.00
5016259,4,240.00
5016489,6,450.00
5016519,36,3420.00
5016539,4,60.00
5016546,15,1200.00
5016645,4,180.00
5016725,36,540.00
5016737,36,2475.00
5016770,1,105.00
5016778,9,135.00
5016828,9,180.00
5016875,6,90.00
5017002,56,880.00
5017012,10,645.00
5017017,4,360.00
5017057,5,300.00
5017106,12,1080.00
5017118,8,600.00
5017125,15,900.00
5017134,10,150.00
5017135,9,135.00
5017139,57,870.00
5017145,8,360.00
5017153,3,105.00
5017178,8,465.00
5017322,8,135.00
5017431,1,15.00
5017471,6,375.00
5017489,66,6000.00
5017512,2,30.00
5017519,12,360.00
5017617,5,210.00
5017687,17,1530.00
5017689,9,270.00
5017788,10,555.00
5017790,24,1710.00
5017793,10,870.00
5017798,12,465.00
5017800,18,1620.00
5017801,3,270.00
5017881,8,240.00
5017974,3,90.00
5018008,1,20.00
5018014,5,160.00
5018062,12,180.00
5018112,98,8820.00
5018159,36,2700.00
5018275,26,1815.00
5018282,9,270.00
5018387,3,195.00
5018404,19,480.00
5018443,8,540.00
5018445,7,420.00
5018640,2,90.00
5018963,14,210.00
5018985,1,60.00
5018988,31,480.00
5019005,3,270.00
5019072,61,4575.00
5019182,9,210.00
5019186,20,600.00
5019197,14,420.00
5019204,1,15.00
5019216,6,360.00
5019247,2,90.00
5019263,8,360.00
5019266,2,105.00
5019276,4,60.00
5019282,7,645.00
5019285,1,15.00
5019286,3,45.00
5019343,72,3395.00
5019344,65,4215.00
5019660,33,570.00
5019875,4,60.00
5019946,1,30.00
5020091,4,300.00
5020098,21,450.00
5020125,57,855.00
5020136,4,360.00
5020177,9,135.00
5020201,3,225.00
5020212,6,450.00
5020221,5,270.00
5020235,4,120.00
5020246,21,1260.00
5020247,12,255.00
5020248,10,525.00
5020250,101,1515.00
5020274,18,540.00
5020275,4,240.00
5020284,40,4380.00
5020306,4,360.00
5020315,6,360.00
5020388,3,185.00
5020448,1,30.00
5020811,32,1920.00
5020818,11,660.00
5020821,6,300.00
5020901,22,1320.00
5020904,9,530.00
5020947,81,2460.00
5020949,29,1005.00
5021014,32,960.00
5021078,10,510.00
5021088,2,105.00
5021096,5,75.00
5021098,21,690.00
5021172,60,3840.00
5021273,9,675.00
5021319,28,1530.00
5021354,2,30.00
5021410,3,45.00
5021425,12,855.00
5021430,8,300.00
5021445,63,3780.00
5021520,32,1035.00
5021607,2,60.00
5021619,9,675.00
5021650,32,1095.00
5021673,2,190.00
5021709,4,300.00
5021782,71,2525.00
5021789,4,120.00
5021845,36,540.00
5021847,17,255.00
5021848,1,30.00
5021852,88,3410.00
5021854,2,75.00
5021866,14,250.00
5021867,25,1145.00
5021869,28,860.00
5021874,81,1215.00
5021894,6,180.00
5021969,29,435.00
5021970,32,1440.00
5022029,47,3780.00
5022058,40,1500.00
5022077,30,1800.00
5022088,4,240.00
5022118,4,180.00
5022140,1,15.00
5022153,24,1800.00
5022196,1,15.00
5022291,2,210.00
5022309,1,60.00
5022403,1,15.00
5022434,1,15.00
5022554,8,720.00
5022604,72,1080.00
5022656,12,180.00
5022708,6,90.00
5022709,34,2505.00
5022823,8,360.00
5022824,5,225.00
5022869,11,600.00
5022914,127,7695.00
5022968,5,85.00
5023016,2,120.00
5023054,2,60.00
5023066,2,30.00
5023070,3,180.00
5023210,86,2840.00
5023364,15,240.00
5023370,29,1885.00
5023448,1,30.00
5023456,2,60.00
5023636,22,1800.00
5023717,7,420.00
5023767,16,480.00
5023777,38,1140.00
5023791,21,630.00
5023795,11,660.00
5023937,6,135.00
5023947,44,840.00
5023991,30,940.00
5024064,42,2445.00
5024084,3,135.00
5024143,4,120.00
5024165,36,2700.00
5024191,22,330.00
5024202,2,40.00
5024221,2,60.00
5024244,5,150.00
5024247,1,30.00
5024322,72,1220.00
5024343,2,60.00
5024357,2,60.00
5024410,14,640.00
5024448,4,300.00
5024457,52,1140.00
5024469,20,1200.00
5024478,26,390.00
5024631,43,695.00
5024642,3,60.00
5024652,72,2175.00
5024659,36,2655.00
5024709,21,1395.00
5024720,6,360.00
5024887,1,75.00
5024972,12,1215.00
5024977,71,2000.00
5025028,26,1590.00
5025111,8,555.00
5025313,1,15.00
5025355,8,360.00
5025356,14,1050.00
5025389,13,780.00
5025445,4,240.00
5025456,6,315.00
5025457,15,855.00
5025543,30,900.00
5025565,14,210.00
5025638,44,1080.00
5025651,7,180.00
5025659,23,345.00
5025747,20,600.00
5025767,2,150.00
5025840,10,150.00
5025906,3,300.00
5025972,5,330.00
5026061,3,45.00
5026099,1,45.00
5026121,16,375.00
5026141,12,840.00
5026150,12,260.00
5026179,44,1320.00
5026206,16,585.00
5026224,15,900.00
5026258,41,2460.00
5026295,17,915.00
5026330,16,240.00
5026393,15,1125.00
5026458,1,75.00
5026475,3,75.00
5026543,12,540.00
5026559,1,30.00
5026592,3,60.00
5026653,5,75.00
5026658,18,270.00
5026683,1,35.00
5026687,5,375.00
5026827,14,420.00
5026968,3,90.00
5027093,5,210.00
5027100,6,90.00
5027120,20,300.00
5027132,9,135.00
5027138,31,1395.00
5027209,4,360.00
5027230,2,140.00
5027236,1,65.00
5027408,14,210.00
5027563,4,120.00
5027595,11,375.00
5027606,1,15.00
5027679,5,195.00
5027737,22,405.00
5027763,10,900.00
5027857,7,105.00
5027859,4,60.00
5027864,85,5055.00
5027907,27,675.00
5027915,10,330.00
5027919,12,510.00
5027942,8,660.00
5028056,6,90.00
5028059,3,135.00
5028111,18,540.00
5028123,7,435.00
5028135,40,1200.00
5028177,6,405.00
5028184,13,390.00
5028186,80,5490.00
5028187,4,120.00
5028190,3,90.00
5028191,20,555.00
5028192,16,1020.00
5028198,17,840.00
5028200,22,1050.00
5028213,1,15.00
5028245,14,1050.00
5028260,3,105.00
5028309,3,45.00
5028383,21,315.00
5028421,112,8805.00
5028433,2,60.00
5028458,2,30.00
5028459,6,90.00
5028486,24,1800.00
5028495,4,120.00
5028531,7,420.00
5028540,3,45.00
5028543,12,180.00
5028548,2,120.00
5028549,4,240.00
5028550,12,720.00
5028687,3,90.00
5028737,16,930.00
5028745,2,120.00
5028749,1,30.00
5028754,22,1320.00
5028757,4,120.00
5028791,7,630.00
5028798,3,135.00
5028816,2,60.00
5028820,1,30.00
5028886,5,300.00
5028946,31,930.00
5029132,16,480.00
5029232,33,1620.00
5029260,28,840.00
5029278,34,1020.00
5029285,15,450.00
5029288,30,2250.00
5029296,10,300.00
5029408,1,30.00
5029409,20,1500.00
5029433,4,60.00
5029441,75,3375.00
5029534,1,30.00
5029537,16,1200.00
5029614,1,30.00
5029621,2,180.00
5029664,1,90.00
5029706,5,150.00
5029823,3,45.00
5029869,3,45.00
5029871,5,75.00
5029872,10,675.00
5029873,4,300.00
5029893,12,810.00
5030009,9,270.00
5030066,7,105.00
5030089,10,555.00
5030197,23,1380.00
5030217,8,600.00
5030240,2,60.00
5030334,3,225.00
5030354,8,240.00
5030365,4,60.00
5030376,18,2160.00
5030492,85,5180.00
5030529,5,135.00
5030534,6,90.00
5030853,20,300.00
5031014,12,720.00
5031054,6,90.00
5031299,36,1515.00
5031331,3,225.00
5031335,2,150.00
5031496,1,45.00
5031519,25,1125.00
5031529,7,585.00
5031593,40,1200.00
5031687,16,915.00
5031712,6,195.00
5031930,10,300.00
5031935,14,210.00
5031938,1,90.00
5032057,18,570.00
5032138,22,1380.00
5032343,8,435.00
5032371,1,60.00
5032510,43,3225.00
5032531,13,390.00
5032550,1,75.00
5032554,17,1325.00
5032811,1,75.00
5032848,3,150.00
5032861,20,1575.00
5032867,36,1950.00
5032897,11,990.00
5032906,4,360.00
5032950,10,300.00
5032954,7,105.00
5033327,47,3525.00
5033416,2,150.00
5033509,4,120.00
5033704,9,495.00
5033765,6,450.00
5033859,3,60.00
5033890,10,450.00
5033924,3,90.00
5033937,54,4170.00
5034462,18,800.00
5034656,30,900.00
5034659,14,420.00
5034751,22,660.00
5034781,16,480.00
5034782,2,60.00
5034852,20,600.00
5034874,8,600.00
5034909,2,120.00
5034994,15,225.00
5035258,3,45.00
5035504,1,45.00
5035512,2,90.00
5035801,14,780.00
5035852,42,705.00
5035860,12,1080.00
5036143,2,190.00
5036164,8,165.00
5036174,1,30.00
5036203,60,5550.00
5036236,2,180.00
5036384,1,105.00
5036446,8,180.00
5036448,2,210.00
5036452,1,60.00
5036457,4,250.00
5036459,2,180.00
5036536,46,4275.00
5036806,4,300.00
5036849,2,185.00
5037537,4,240.00
5037541,38,1140.00
5037626,9,270.00
5037805,4,60.00
5037893,8,465.00
5038172,61,915.00
5038174,1,30.00
5038250,7,210.00
5038295,2,30.00
5038320,1,15.00
5038399,4,120.00
5038528,21,315.00
5038682,16,720.00
5038851,11,165.00
5038908,6,90.00
