2000458,2019-01-14 00:00:00,6,90.00
2000576,2019-01-14 00:00:00,6,90.00
2000602,2019-01-14 00:00:00,10,150.00
2000835,2019-01-14 00:00:00,1,15.00
2000904,2019-01-14 00:00:00,4,60.00
2000910,2019-01-14 00:00:00,17,255.00
2000988,2019-01-14 00:00:00,4,60.00
2001017,2019-01-14 00:00:00,4,60.00
2001052,2019-01-14 00:00:00,6,90.00
2001110,2019-01-14 00:00:00,6,90.00
2001121,2019-01-14 00:00:00,57,1035.00
2001145,2019-01-14 00:00:00,196,2940.00
2001159,2019-01-14 00:00:00,2,30.00
2001360,2019-01-14 00:00:00,10,150.00
2001375,2019-01-14 00:00:00,15,225.00
2001429,2019-01-14 00:00:00,3,90.00
2001532,2019-01-14 00:00:00,13,195.00
2001579,2019-01-14 00:00:00,4,60.00
2001589,2019-01-14 00:00:00,12,540.00
2001645,2019-01-14 00:00:00,8,120.00
2001660,2019-01-14 00:00:00,9,135.00
2001919,2019-01-14 00:00:00,6,90.00
2002137,2019-01-14 00:00:00,4,60.00
2002286,2019-01-14 00:00:00,7,105.00
2002310,2019-01-14 00:00:00,4,60.00
2002438,2019-01-14 00:00:00,4,60.00
2002475,2019-01-14 00:00:00,2,90.00
2002476,2019-01-14 00:00:00,52,780.00
2002500,2019-01-14 00:00:00,10,150.00
2002570,2019-01-14 00:00:00,4,120.00
3007043,2019-01-14 00:00:00,1,15.00
3007076,2019-01-14 00:00:00,26,570.00
3007113,2019-01-14 00:00:00,2,30.00
3007148,2019-01-14 00:00:00,2,30.00
3007206,2019-01-14 00:00:00,1,15.00
3007239,2019-01-14 00:00:00,15,225.00
3007245,2019-01-14 00:00:00,2,30.00
3007246,2019-01-14 00:00:00,6,90.00
3007261,2019-01-14 00:00:00,8,240.00
3007283,2019-01-14 00:00:00,4,60.00
3007320,2019-01-14 00:00:00,38,1710.00
3007324,2019-01-14 00:00:00,8,120.00
3007468,2019-01-14 00:00:00,2,30.00
3007470,2019-01-14 00:00:00,4,60.00
3007606,2019-01-14 00:00:00,60,1680.00
3007717,2019-01-14 00:00:00,2,30.00
3008918,2019-01-14 00:00:00,4,180.00
3008928,2019-01-14 00:00:00,10,450.00
3009120,2019-01-14 00:00:00,1,15.00
3012183,2019-01-14 00:00:00,28,420.00
3012218,2019-01-14 00:00:00,14,420.00
3013976,2019-01-14 00:00:00,15,225.00
3015525,2019-01-14 00:00:00,6,90.00
3015815,2019-01-14 00:00:00,18,540.00
3015817,2019-01-14 00:00:00,14,420.00
3016250,2019-01-14 00:00:00,4,60.00
3017487,2019-01-14 00:00:00,29,435.00
3017607,2019-01-14 00:00:00,18,540.00
3018065,2019-01-14 00:00:00,56,840.00
3018084,2019-01-14 00:00:00,30,450.00
3018196,2019-01-14 00:00:00,12,180.00
3018265,2019-01-14 00:00:00,10,150.00
3018452,2019-01-14 00:00:00,1,15.00
3020181,2019-01-14 00:00:00,22,660.00
3020183,2019-01-14 00:00:00,1,15.00
3021109,2019-01-14 00:00:00,4,60.00
3021331,2019-01-14 00:00:00,8,360.00
3022603,2019-01-14 00:00:00,19,285.00
3023235,2019-01-14 00:00:00,6,270.00
3023664,2019-01-14 00:00:00,1,15.00
3024032,2019-01-14 00:00:00,33,495.00
3024375,2019-01-14 00:00:00,30,450.00
3025484,2019-01-14 00:00:00,3,45.00
3025698,2019-01-14 00:00:00,17,765.00
3027180,2019-01-14 00:00:00,3,45.00
