363,1,15.00
379,9,195.00
388,2,30.00
397,8,120.00
404,41,615.00
410,1,15.00
452,14,240.00
456,1,15.00
474,2,30.00
781,33,495.00
888,3,45.00
929,20,300.00
975,1,15.00
1596,1,15.00
1635,2,30.00
1732,21,945.00
1755,2,30.00
1781,2,30.00
1809,2,30.00
1819,3,45.00
1932,1,15.00
2045,21,315.00
2137,31,465.00
2273,1,15.00
2384,1,15.00
2404,43,705.00
2614,5,75.00
2701,14,210.00
2743,1,15.00
3285,1,15.00
3496,1,15.00
3659,1,15.00
3704,1,15.00
4046,25,375.00
4187,2,30.00
4305,3,135.00
4418,40,600.00
4468,19,315.00
4488,3,45.00
4840,2,30.00
4895,1,15.00
4908,2,105.00
5089,11,165.00
5300,1,15.00
5567,10,150.00
5628,2,30.00
5969,1,15.00
6842,15,225.00
6961,5,75.00
7025,2,30.00
7139,2,30.00
7183,1,15.00
7379,5,75.00
7401,2,30.00
7472,1,15.00
9781,1,15.00
9939,32,480.00
10803,35,525.00
11093,2,30.00
11207,1,15.00
11260,2,30.00
11278,1,15.00
11318,1,15.00
12462,3,45.00
15420,8,360.00
15566,1,15.00
16035,13,195.00
16038,1,15.00
16156,7,165.00
16234,3,45.00
16299,30,570.00
17236,38,570.00
17448,8,120.00
17653,8,120.00
17657,1,15.00
17874,14,210.00
17946,3,45.00
20346,40,600.00
21032,1,15.00
21320,2,30.00
22153,19,285.00
22160,4,120.00
22242,1,15.00
22265,15,225.00
22905,1,15.00
23072,11,165.00
24712,10,360.00
24776,27,1215.00
25015,12,180.00
25275,9,150.00
25312,1,15.00
26312,2,30.00
26370,3,45.00
26732,1,15.00
27454,1,15.00
27555,2,30.00
29810,6,165.00
29983,3,45.00
30334,3,105.00
31792,20,570.00
32097,4,150.00
32956,34,585.00
33006,2,30.00
33319,44,660.00
33376,7,105.00
34301,6,90.00
34328,4,60.00
34571,15,225.00
34654,24,360.00
34980,1,15.00
35108,2,30.00
35153,2,30.00
35184,4,60.00
36335,1,15.00
36446,1,15.00
36463,3,45.00
36579,5,75.00
36608,2,30.00
36725,2,30.00
36831,2,30.00
36897,17,735.00
37325,2,90.00
37370,1,15.00
37499,3,45.00
37544,8,120.00
37642,7,105.00
37680,10,300.00
37777,1,15.00
37804,17,255.00
38404,2,30.00
38455,6,90.00
38550,16,240.00
39080,38,570.00
43378,3,45.00
43504,4,60.00
43663,1,15.00
43727,44,780.00
43729,13,195.00
45580,12,180.00
45873,1,15.00
47034,2,30.00
47754,20,300.00
47927,23,345.00
48340,1,15.00
48822,27,405.00
50493,48,720.00
54482,9,135.00
54954,2,30.00
55161,1,15.00
56631,2,30.00
56954,23,585.00
57462,2,30.00
57470,4,60.00
57705,1,15.00
58371,5,75.00
58458,4,60.00
